PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags,GoodRowThemes,CountGoodRowThemes,[],GoodRowThemesFormatted
4d5EN,2rk3r/pp1n4/3pQn2/7q/3P1Bpp/2P3P1/PP3P2/4R1K1 b - - 1 25,h4g3 e6e7 d8c7 e7d6 c7d8 d6e7,1887,79,96,11056,exposedKing long mate mateIn3 middlegame Queen,https://lichess.org/l2X242dg/black#Some(49),,"['exposedKing', 'mateIn3', 'middlegame', 'Queen']",4,"['exposedKing', 'mateIn3', 'middlegame', 'Queen']"
bBvaE,r2qbrk1/1p3p2/p2p3p/n1pP2pn/Pb2P3/2NQ1NBP/1P3PP1/RB2R1K1 b - - 4 18,h5g3 e4e5 f7f5 e5f6,1806,74,92,1668,crushing enPassant middlegame short Pawn,https://lichess.org/D9QRGnm3/black#Some(35),Italian_Game Italian_Game_Classical_Variation,"['crushing', 'enPassant', 'middlegame', 'Pawn']",4,"['crushing', 'enPassant', 'middlegame', 'Pawn']"
mj4E9,4rrk1/1p3ppp/p1p3q1/3pP1P1/6QP/8/PPP5/2KRR3 b - - 2 25,e8e6 h4h5 f7f5 e5f6,1855,74,94,10739,crushing enPassant endgame short Pawn,https://lichess.org/MvDyX2LT/black#Some(49),,"['crushing', 'enPassant', 'endgame', 'Pawn']",4,"['crushing', 'enPassant', 'endgame', 'Pawn']"
04HwQ,rn2kbnr/p6p/b1p1p1N1/3q1p1Q/PppPN3/4P3/1P3PPP/R1B1KB1R b KQkq - 0 11,h7g6 h5h8 f5e4 h8g8,1929,76,90,1231,advantage hangingPiece middlegame short Queen,https://lichess.org/SWBWkth7/black#Some(21),Semi-Slav_Defense Semi-Slav_Defense_Noteboom_Variation,"['advantage', 'hangingPiece', 'middlegame', 'Queen']",4,"['advantage', 'hangingPiece', 'middlegame', 'Queen']"
0FhIh,8/p2r4/4p1kp/2p1Np2/6Pb/2Pr4/PP3RK1/5R2 b - - 1 30,g6g5 f2f5 e6f5 f1f5,2123,77,94,9421,endgame mate mateIn2 sacrifice short Rook,https://lichess.org/DVUPuN2b/black#Some(59),,"['endgame', 'mateIn2', 'sacrifice', 'Rook']",4,"['endgame', 'mateIn2', 'sacrifice', 'Rook']"
03xAn,3r3k/5p1P/p1Q2P1b/q4Pn1/2p5/2p5/PPP1B3/1K4RR w - - 1 27,h1h6 a5b4 c6b7 b4b7,1913,75,92,1051,crushing middlegame pin short Queen,https://lichess.org/hPUplcQH#Some(52),,"['crushing', 'middlegame', 'pin', 'Queen']",4,"['crushing', 'middlegame', 'pin', 'Queen']"
0j9Eo,r2q1rk1/pp1np2p/2np1bp1/2p5/4P2Q/2NP1N2/PPP3PP/R1B2RK1 w - - 2 14,f3g5 f6d4 c1e3 d4e3,1849,74,93,1526,crushing kingsideAttack opening short Bishop,https://lichess.org/AOqZF6So#Some(26),Sicilian_Defense Sicilian_Defense_Closed,"['crushing', 'kingsideAttack', 'opening', 'Bishop']",4,"['crushing', 'kingsideAttack', 'opening', 'Bishop']"
72oBI,r3kb1r/pppnqppp/3p1n2/4P3/3P1Bb1/2N2N2/PPP1B1PP/R2QK2R b KQkq - 2 8,g4f3 e5f6 d7f6 g2f3,1962,75,95,6106,advantage intermezzo opening short Pawn,https://lichess.org/V4yRyQ1s/black#Some(15),Vienna_Game Vienna_Game_Vienna_Gambit,"['advantage', 'intermezzo', 'opening', 'Pawn']",4,"['advantage', 'intermezzo', 'opening', 'Pawn']"
1kWAB,r6r/pppk1Q2/1b1p4/8/4P1p1/3p2q1/PPP3P1/R2K1R2 b - - 4 25,d7c6 f7d5 c6d7 f1f7 d7d8 d5g5 d8c8 g5f5 c8b8 f7f8 h8f8 f5f8,1974,79,92,1374,backRankMate mate mateIn5 middlegame veryLong Queen Rook,https://lichess.org/iSXJf8rU/black#Some(49),,"['mateIn5', 'middlegame', 'Queen', 'Rook']",4,"['mateIn5', 'middlegame', 'Queen', 'Rook']"
5GI8I,r2q2k1/2p1b1pp/p2p4/1p2p1B1/4P1nP/2N5/PPPQ1r2/2KR3R w - - 0 16,g5e7 f2d2 e7d8 d2d1 h1d1 a8d8,1798,75,95,9647,advantage long middlegame queensideAttack Rook,https://lichess.org/t5IKbEI9#Some(30),Four_Knights_Game Four_Knights_Game_Italian_Variation,"['advantage', 'middlegame', 'queensideAttack', 'Rook']",4,"['advantage', 'middlegame', 'queensideAttack', 'Rook']"
01oWi,8/p7/8/1PP1p3/4K1k1/2b3P1/8/8 b - - 0 48,g4g3 b5b6 a7b6 c5c6,2101,72,93,9216,bishopEndgame crushing endgame short Pawn,https://lichess.org/pbHmn2fH/black#Some(95),,"['crushing', 'endgame', 'Pawn']",3,"['crushing', 'endgame', 'Pawn']"
0HlnM,r7/pp1b1q2/2k5/8/4B3/P1P1P1Q1/3K2P1/8 b - - 10 37,c6c5 g3c7 d7c6 c7f7,2166,77,92,6842,crushing endgame short Queen,https://lichess.org/bfY4uzyn/black#Some(73),,"['crushing', 'endgame', 'Queen']",3,"['crushing', 'endgame', 'Queen']"
3F60k,6k1/5pb1/1Q4p1/1R6/4rP2/3qB1pP/6B1/7K w - - 0 33,g2e4 d3f1 e3g1 f1h3 g1h2 h3h2,1902,76,95,9640,endgame exposedKing long mate mateIn3 Queen,https://lichess.org/5TKtKFPS#Some(64),,"['endgame', 'exposedKing', 'mateIn3', 'Queen']",4,"['endgame', 'exposedKing', 'mateIn3', 'Queen']"
FjZWe,r4rk1/p1p3pp/2p1b3/3n1pq1/3Ppb2/1PN4N/PBP1QPPP/1K1R3R b - - 4 15,g5g2 c3d5 e6d5 h3f4,1818,75,86,1821,capturingDefender crushing middlegame short Knight,https://lichess.org/qlfjGKZP/black#Some(29),Kings_Pawn_Opening Kings_Pawn_Opening_Other_variations,"['capturingDefender', 'crushing', 'middlegame', 'Knight']",4,"['capturingDefender', 'crushing', 'middlegame', 'Knight']"
0YuKv,2R5/pp3ppk/n2r1q2/3P2Q1/4B3/P5P1/7P/7K b - - 6 27,g7g6 g5h5 h7g7 h5h8,1845,75,98,1195,endgame mate mateIn2 pin short Queen,https://lichess.org/QWDdXzP6/black#Some(53),,"['endgame', 'mateIn2', 'pin', 'Queen']",4,"['endgame', 'mateIn2', 'pin', 'Queen']"
Ytp8u,2r5/5r1k/3R2b1/1N1P1q1p/P2Q1ppP/6P1/5PK1/4R3 w - - 1 41,d6e6 f4g3 f2f4 g4f3,1892,75,92,1513,crushing enPassant middlegame short Pawn,https://lichess.org/TiqZnWA8#Some(80),,"['crushing', 'enPassant', 'middlegame', 'Pawn']",4,"['crushing', 'enPassant', 'middlegame', 'Pawn']"
DIQCA,3qr2k/r5pn/1p1b3p/pPpB1b1Q/P1PppP2/3P4/1B4PP/R4RNK b - - 1 25,d8d7 d5c6 h7f6 c6d7,1806,75,95,2944,middlegame Bishop,https://lichess.org/jk06Sh7T/black#Some(49),,"['middlegame', 'Bishop']",2,"['middlegame', 'Bishop']"
nUZpw,5rk1/3nbppp/4p3/8/1r2N3/1P2Q3/PBq2PPP/R4RK1 w - - 3 19,b2d4 e6e5 a1c1 e5d4,1921,74,92,1445,advantage middlegame short xRayAttack Pawn,https://lichess.org/3BpuP2sM#Some(36),Caro-Kann_Defense Caro-Kann_Defense_Exchange_Variation,"['advantage', 'middlegame', 'xRayAttack', 'Pawn']",4,"['advantage', 'middlegame', 'xRayAttack', 'Pawn']"
FMif7,r1b2rk1/1p1n1p2/p2q1n2/6B1/1P2p3/2PB3Q/P4PPP/R3R1K1 w - - 0 21,d3e4 f6e4 e1e4 d7f6 h3f3 f6e4,1879,75,95,1064,advantage attraction long middlegame Knight,https://lichess.org/T58r3ZU6#Some(40),,"['advantage', 'attraction', 'middlegame', 'Knight']",4,"['advantage', 'attraction', 'middlegame', 'Knight']"
00wqo,4r1k1/2pQ2pp/p1p5/2q1p3/2P5/1P6/P5PP/4R2K b - - 1 27,e8e7 d7c8 e7e8 c8e8,2170,78,90,1282,crushing endgame short Queen,https://lichess.org/HjVJytFu/black#Some(53),,"['crushing', 'endgame', 'Queen']",3,"['crushing', 'endgame', 'Queen']"
Mxmri,r2q1rk1/p3bpp1/1pn4p/3n3b/2pPN2B/P4N1P/1P2QPP1/1B1R1RK1 w - - 1 19,e4g3 h5f3 e2f3 e7h4,1873,78,88,1866,advantage capturingDefender opening short Bishop,https://lichess.org/T4a6BgcH#Some(36),Queens_Gambit_Declined Queens_Gambit_Declined_Tartakower_Defense,"['advantage', 'capturingDefender', 'opening', 'Bishop']",4,"['advantage', 'capturingDefender', 'opening', 'Bishop']"
5U8OI,3rbk2/6r1/pp1Np2Q/4Pp1n/8/8/PP3P1P/3RR1K1 w - - 5 35,g1h1 e8c6 d1d5 c6d5 d6e4 d5e4 e1e4 d8d1 e4e1 d1e1,1923,76,93,5341,mate mateIn5 middlegame veryLong Bishop Rook,https://lichess.org/S0zBHEnG#Some(68),,"['mateIn5', 'middlegame', 'Bishop', 'Rook']",4,"['mateIn5', 'middlegame', 'Bishop', 'Rook']"
1Pok4,7k/p7/4p2q/1p1pP1pr/2pP1n2/2P1R1Q1/PP3P1P/4R1K1 w - - 8 32,e3f3 h5h3 e1e3 h3g3,1793,74,94,7400,crushing endgame kingsideAttack short Rook,https://lichess.org/G9Mv1NFj#Some(62),,"['crushing', 'endgame', 'kingsideAttack', 'Rook']",4,"['crushing', 'endgame', 'kingsideAttack', 'Rook']"
1weLT,r1bqkb1r/4nppp/p3p3/1N1nN3/8/1P6/1PP2PPP/R1BQR1K1 b kq - 1 14,d8b6 e5c4 a6b5 c4b6,2567,112,90,1561,crushing opening short Knight,https://lichess.org/dx0FNwnR/black#Some(27),Sicilian_Defense Sicilian_Defense_Nyezhmetdinov-Rossolimo_Attack,"['crushing', 'opening', 'Knight']",3,"['crushing', 'opening', 'Knight']"
AJcSG,2q1Q3/5Bbk/2p3pp/p2p1b2/2P2P2/6P1/Pr5P/2R2R1K w - - 2 28,e8c8 f5e4 f1f3 e4f3 h1g1 g7d4 g1f1 f3g2 f1e1 d4f2 e1d1 g2f3,1980,75,91,1041,mate mateIn5 middlegame veryLong Bishop,https://lichess.org/0lwj2WGP#Some(54),,"['mateIn5', 'middlegame', 'Bishop']",3,"['mateIn5', 'middlegame', 'Bishop']"
28QF6,R5k1/1p4bp/2p1r3/6B1/4n3/1r5P/1P4P1/5R1K b - - 2 30,g7f8 f1f8 g8g7 f8g8 g7f7 a8f8,1926,76,93,8412,long mate mateIn3 middlegame Rook,https://lichess.org/tv9zt55C/black#Some(59),,"['mateIn3', 'middlegame', 'Rook']",3,"['mateIn3', 'middlegame', 'Rook']"
0JnNQ,8/k1R2p1p/P3p3/1P6/K2b4/4rP1P/8/8 b - - 4 44,a7b6 a6a7 b6c7 a7a8q,2431,79,90,2590,advancedPawn advantage endgame promotion short Pawn,https://lichess.org/voY3ip7C/black#Some(87),,"['advancedPawn', 'advantage', 'endgame', 'promotion', 'Pawn']",5,"['advancedPawn', 'advantage', 'endgame', 'promotion', 'Pawn']"
