PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags,GoodRowThemes,CountGoodRowThemes
maULJ,rn3rk1/pp2ppbp/2pp1np1/q5B1/2PP2b1/2N1PNP1/PP3PBP/R2QK2R w KQ - 1 9,h2h3 g4f3 g2f3 a5g5,1900,77,93,2301,capturingDefender crushing middlegame short Bishop Queen,https://lichess.org/sanDsgn7#Some(16),Kings_Indian_Defense Kings_Indian_Defense_Normal_Variation,"['capturingDefender', 'crushing', 'middlegame', 'Bishop', 'Queen']",5
JrImx,8/5p2/p2B1P2/4Pk2/p1R1b3/P7/6r1/4K3 b - - 3 45,g2a2 c4e4 f5e4 e5e6 f7e6 f6f7,2000,74,95,1216,advancedPawn crushing endgame long sacrifice Rook Pawn,https://lichess.org/Bn74t7KE/black#Some(89),,"['advancedPawn', 'crushing', 'endgame', 'sacrifice', 'Rook', 'Pawn']",6
cfWGh,r1b2rk1/2q2pp1/p2bp2p/1ppp3P/6nB/2PP1B2/PPQN1P2/R3K1R1 b Q - 0 17,g4h2 h4f6 g7g5 h5g6 h2f3 d2f3 f7g6 g1g6,1917,74,96,1033,advantage enPassant kingsideAttack middlegame pin veryLong Bishop Pawn Knight Rook,https://lichess.org/KaCbgqaW/black#Some(33),Sicilian_Defense Sicilian_Defense_Delayed_Alapin,"['advantage', 'enPassant', 'kingsideAttack', 'middlegame', 'pin', 'Bishop', 'Pawn', 'Knight', 'Rook']",9
IE6z0,1r3r1k/1R1R2pp/4p2N/8/p3Q3/b1P4P/1P3qP1/1K6 w - - 2 29,d7g7 f2b2 b7b2 b8b2 b1a1 f8f1 e4e1 f1e1,1956,74,93,6245,mate mateIn4 middlegame sacrifice veryLong xRayAttack Queen Rook,https://lichess.org/vVs7v2hq#Some(56),,"['mateIn4', 'middlegame', 'sacrifice', 'xRayAttack', 'Queen', 'Rook']",6
zcxVr,r1bq1rk1/ppb2ppp/2n1p3/3pPn2/1P1p4/P2B1NN1/2P2PPP/R1BQR1K1 b - - 4 12,f5h4 d3h7 g8h7 f3g5 h7g8 d1h5,1913,74,95,4333,attraction clearance crushing kingsideAttack long opening sacrifice Bishop Knight Queen,https://lichess.org/B6JrJmQb/black#Some(23),French_Defense French_Defense_Advance_Variation,"['attraction', 'clearance', 'crushing', 'kingsideAttack', 'opening', 'sacrifice', 'Bishop', 'Knight', 'Queen']",9
zkkh7,8/1pp5/2Pp4/1P1P4/3k4/8/5K2/8 b - - 0 49,b7c6 b5b6 c7b6 d5c6,1970,75,92,2291,crushing endgame intermezzo pawnEndgame short Pawn,https://lichess.org/IvSljRvE/black#Some(97),,"['crushing', 'endgame', 'intermezzo', 'Pawn']",4
eAZBU,r5k1/1pp3q1/3p2BQ/1p1P2p1/3r4/8/PP4PP/5RK1 b - - 3 29,a8f8 g6h7 g8h8 f1f8 g7f8 h6f8,1894,75,94,2628,crushing deflection endgame exposedKing long xRayAttack Bishop Rook Queen,https://lichess.org/2a7Q2zFI/black#Some(57),,"['crushing', 'deflection', 'endgame', 'exposedKing', 'xRayAttack', 'Bishop', 'Rook', 'Queen']",8
6dBSJ,r2qk2r/pb1n1pbp/1p4p1/2p1P3/3N2n1/2NB4/P1P2PPP/R1BQR1K1 w kq - 1 13,d4b5 d8h4 b5d6 e8f8,1949,75,94,1070,crushing defensiveMove middlegame short Queen King,https://lichess.org/BQwjj4z7#Some(24),Pirc_Defense Pirc_Defense_Classical_Variation,"['crushing', 'defensiveMove', 'middlegame', 'Queen', 'King']",5
DwO3A,r4rk1/1b2b1pp/p4P2/1pp5/8/2NRB3/PPP3PP/5RK1 b - - 0 18,f8f6 d3d7 f6e6 d7b7 e6e3 c3d5,1886,75,97,2218,crushing fork long middlegame Rook Knight,https://lichess.org/35fZxNWD/black#Some(35),Scotch_Game Scotch_Game_Other_variations,"['crushing', 'fork', 'middlegame', 'Rook', 'Knight']",5
9H5yV,2r2k2/1b3pQp/1q1rp1p1/pp2B3/4P3/P7/5PPP/4R1K1 b - - 3 31,f8e7 e5f6 e7d7 g7f7 d7c6 e1c1 b6c5 c1c5,1954,75,95,8161,advantage deflection middlegame veryLong Bishop Queen Rook,https://lichess.org/dwlYMLPe/black#Some(61),,"['advantage', 'deflection', 'middlegame', 'Bishop', 'Queen', 'Rook']",6
9WxcJ,r1bb1rk1/pppp1p2/6n1/3NP3/2BP2R1/7Q/PPPq2PP/R5K1 b - - 0 19,d7d6 g4g6 f7g6 d5f6 g8g7 h3h7,1888,75,88,1011,doubleCheck kingsideAttack long mate mateIn3 middlegame sacrifice Rook Knight Queen,https://lichess.org/IusDPpvK/black#Some(37),Italian_Game Italian_Game_Hungarian_Defense,"['doubleCheck', 'kingsideAttack', 'mateIn3', 'middlegame', 'sacrifice', 'Rook', 'Knight', 'Queen']",8
Twmmh,2kr2r1/pbpp1p1p/1p1b1q1n/8/4P3/2NBB2Q/PPP2PPP/R4RK1 w - - 11 13,h3h6 g8g2 g1g2 d8g8 h6g5 g8g5,1929,76,94,11581,advantage attraction kingsideAttack long middlegame sacrifice Rook,https://lichess.org/88mPofuw#Some(24),Scotch_Game Scotch_Game_Other_variations,"['advantage', 'attraction', 'kingsideAttack', 'middlegame', 'sacrifice', 'Rook']",6
THI1L,2k4r/1bq3p1/1p1r1p1p/1P2pP2/3pP3/3Q1B1P/2P3P1/R4RK1 b - - 6 29,c7c5 a1a4 c8b8 a4c4 c5b5 c4c8 h8c8 d3b5,1988,75,91,1349,crushing discoveredAttack exposedKing middlegame queensideAttack veryLong Rook Queen,https://lichess.org/yJ4ErIhN/black#Some(57),,"['crushing', 'discoveredAttack', 'exposedKing', 'middlegame', 'queensideAttack', 'Rook', 'Queen']",7
9CRHR,r2q1rk1/pb3p2/1pn1p1BP/4P3/1p1n2Q1/5N2/PP1N1P1P/R4R1K b - - 0 21,c6e5 g6h7 g8h8 g4g7,1908,74,95,7466,doubleCheck kingsideAttack mate mateIn2 middlegame short Bishop Queen,https://lichess.org/I4tziAMc/black#Some(41),,"['doubleCheck', 'kingsideAttack', 'mateIn2', 'middlegame', 'Bishop', 'Queen']",6
Ye1fE,rnb2rk1/1p3pp1/p3p2p/4P3/6Q1/2qB4/P1P3PP/1R3R1K b - - 0 19,f7f5 e5f6 f8f6 f1f6 c3f6 b1f1,1911,76,90,1286,advantage clearance enPassant long middlegame pin Pawn Rook,https://lichess.org/xa1iOfiP/black#Some(37),Sicilian_Defense Sicilian_Defense_Najdorf_Variation,"['advantage', 'clearance', 'enPassant', 'middlegame', 'pin', 'Pawn', 'Rook']",7
5xtfx,3R1k2/1b2rB1p/p4bpN/2q5/p3ppQ1/P1P5/1P4PP/7K b - - 2 29,f8g7 d8g8 g7h6 g8g6 h7g6 g4g6,1934,78,96,10771,long mate mateIn3 middlegame sacrifice Rook Queen,https://lichess.org/JXFYjG9y/black#Some(57),,"['mateIn3', 'middlegame', 'sacrifice', 'Rook', 'Queen']",5
9i8kH,8/4q3/7p/4K1p1/4Q1PP/5Pk1/8/8 w - - 3 49,e5d5 e7e4 f3e4 g5h4 e4e5 h4h3 e5e6 h3h2 e6e7 h2h1q,1897,75,95,6353,advancedPawn crushing endgame promotion queenEndgame veryLong Queen Pawn,https://lichess.org/ntq3tBwb#Some(96),,"['advancedPawn', 'crushing', 'endgame', 'promotion', 'Queen', 'Pawn']",6
g1Z1g,8/2p1r2p/p6k/5p1N/7K/4nP1P/8/6R1 b - - 7 38,c7c5 h5f6 e7g7 f6g8 g7g8 g1g8,1940,75,93,1263,advantage endgame exposedKing long xRayAttack Knight Rook,https://lichess.org/fk3RFynC/black#Some(75),,"['advantage', 'endgame', 'exposedKing', 'xRayAttack', 'Knight', 'Rook']",6
wze0N,r3k3/1p1n1pp1/p1n1p1r1/3p2bB/2PP1P2/PP5P/1B4P1/2R1K2R w Kq - 0 23,h5g6 g5h4 e1e2 f7g6,1897,75,95,5377,advantage intermezzo middlegame short Bishop Pawn,https://lichess.org/sxhvS0wM#Some(44),,"['advantage', 'intermezzo', 'middlegame', 'Bishop', 'Pawn']",5
qRGdG,8/8/1p6/2k5/P3K3/8/8/8 w - - 4 51,e4d3 c5b4 a4a5 b4a5 d3c4 a5a4,1948,74,92,1069,crushing defensiveMove endgame long pawnEndgame King,https://lichess.org/irytH1UX#Some(100),,"['crushing', 'defensiveMove', 'endgame', 'King']",4
cBRfc,r2qk2r/1p2b1pp/p1np1n2/4p3/8/P1NQ1N2/1PP2PPP/R1B1K2R w KQkq - 1 12,c3d5 d8a5 c1d2 a5d5,1957,76,88,1167,crushing opening short Queen,https://lichess.org/gIuDS6BC#Some(22),Sicilian_Defense Sicilian_Defense_Other_variations,"['crushing', 'opening', 'Queen']",3
REKax,4r2k/ppp4P/3p1pQ1/5p2/7N/7P/PPq2P1K/8 b - - 1 32,c2e4 g6f6 h8h7 f6f7 h7h8 h4g6,1973,75,89,1401,endgame exposedKing long mate mateIn3 Queen Knight,https://lichess.org/e3O29UJu/black#Some(63),,"['endgame', 'exposedKing', 'mateIn3', 'Queen', 'Knight']",5
sPpvN,rn2kr2/p7/2pp1q2/1pb1p2p/4P1b1/P1NP2P1/BPPQ1PKN/R3R3 w q - 2 20,h2g4 f6f3 g2h2 h5g4,1945,74,91,2451,crushing fork intermezzo middlegame short Queen Pawn,https://lichess.org/Uau8lvlD#Some(38),,"['crushing', 'fork', 'intermezzo', 'middlegame', 'Queen', 'Pawn']",6
uemY4,5r2/2k5/3p2q1/1B4Bp/6pP/2P1n1n1/2P2R1K/Q7 w - - 0 35,f2f8 g6c2 b5e2 c2e2 h2g3 e2g2 g3f4 g2f3,1930,75,95,9746,exposedKing mate mateIn4 middlegame veryLong Queen,https://lichess.org/XCZrq6mY#Some(68),,"['exposedKing', 'mateIn4', 'middlegame', 'Queen']",4
kURuQ,r3kbnr/pp2p1pp/1qn1p3/3p4/3P4/1P2BQ2/P4PPP/RN2KB1R b KQkq - 0 10,c6d4 e3d4 b6d4 f1b5 e8d8 f3f8 d8c7 f8a8,1889,75,95,2483,crushing deflection opening skewer veryLong Bishop Queen,https://lichess.org/VFxvkJyN/black#Some(19),Caro-Kann_Defense Caro-Kann_Defense_Advance_Variation,"['crushing', 'deflection', 'opening', 'skewer', 'Bishop', 'Queen']",6
eS20S,2rqr1k1/4bp1p/p3p1pB/1p2P1N1/2bP4/8/PnB2QPP/2R2RK1 b - - 5 22,f7f5 e5f6 e7f6 f2f6 d8f6 f1f6,1894,76,92,2785,crushing enPassant long middlegame Pawn Queen Rook,https://lichess.org/wNeoJT3w/black#Some(43),,"['crushing', 'enPassant', 'middlegame', 'Pawn', 'Queen', 'Rook']",6
5IZrV,5rk1/p2b1np1/5PQB/5p2/1ppP3P/6P1/PPP2P2/R3K2q w Q - 0 22,e1d2 c4c3 b2c3 b4c3 d2c3 h1a1 c3d2 a1d4,1896,74,90,1292,attraction crushing middlegame skewer veryLong Pawn Queen,https://lichess.org/opQ5N9t8#Some(42),,"['attraction', 'crushing', 'middlegame', 'skewer', 'Pawn', 'Queen']",6
L7A37,r5k1/ppp3pp/1q2N3/4pQ2/4P3/3P4/PP4PP/n1B4K b - - 2 18,a1c2 f5e5 b6e6 e5e6,1910,75,92,1125,crushing endgame kingsideAttack short Queen,https://lichess.org/2pAfcuWt/black#Some(35),Kings_Gambit_Declined Kings_Gambit_Declined_Queens_Knight_Defense,"['crushing', 'endgame', 'kingsideAttack', 'Queen']",4
eItad,r4rk1/5p1p/pp1p1qp1/2p1nP1Q/P7/3P2P1/1PP3KP/R1B2R2 w - - 0 20,f5g6 f6f1 g2f1 f7g6 c1f4 g6h5,1958,76,92,1023,advantage discoveredAttack intermezzo long middlegame sacrifice Queen Pawn,https://lichess.org/wI8Fh49C#Some(38),,"['advantage', 'discoveredAttack', 'intermezzo', 'middlegame', 'sacrifice', 'Queen', 'Pawn']",7
22QEq,r1bqk2r/1p1p1p2/p1N1p2p/6p1/1b2n3/2N3B1/PPP1BPPP/R2QK2R b KQkq - 0 11,d7c6 d1d8 e8d8 e1c1,1956,80,94,16065,castling crushing discoveredAttack middlegame short Queen King,https://lichess.org/2GZ10LkN/black#Some(21),Sicilian_Defense Sicilian_Defense_Four_Knights_Variation,"['castling', 'crushing', 'discoveredAttack', 'middlegame', 'Queen', 'King']",6
gShOL,r3k2r/p3bppp/2p1pn2/6q1/3PN3/8/PPQ2PPP/R3K2R b KQkq - 1 15,g5g2 c2c6 e8f8 c6a8 f6e8 e1c1,1938,76,94,5513,advantage castling defensiveMove fork long middlegame Queen King,https://lichess.org/3awH8LFb/black#Some(29),Caro-Kann_Defense Caro-Kann_Defense_Panov_Attack,"['advantage', 'castling', 'defensiveMove', 'fork', 'middlegame', 'Queen', 'King']",7
CBESA,r5k1/3p1pp1/p1p4p/3r1q2/2Q2n2/5NP1/PP3P1P/3R1RK1 b - - 3 26,a8e8 c4f4 f5f4 g3f4,1989,75,90,1936,advantage middlegame short Queen Pawn,https://lichess.org/6DOFNpw6/black#Some(51),,"['advantage', 'middlegame', 'Queen', 'Pawn']",4
NgOzu,3r2k1/p1p1bppp/2Q1p3/8/8/4BN2/PqP2PPP/R5K1 w - - 0 18,e3d4 b2a1 d4a1 d8d1 f3e1 d1e1,1959,76,93,4052,backRankMate fork long mate mateIn3 middlegame sacrifice Queen Rook,https://lichess.org/7TlpWUem#Some(34),Rat_Defense Rat_Defense_Small_Center_Defense,"['fork', 'mateIn3', 'middlegame', 'sacrifice', 'Queen', 'Rook']",6
gX5lj,r4r1k/p3Q1b1/1p1p2Pp/3P1p2/2p2P2/P1P1P3/1PK1N2R/5q2 b - - 2 32,a8e8 h2h6 h8g8 h6h8 g8h8 e7h4 g7h6 h4h6 h8g8 h6h7,1960,74,93,3290,attraction exposedKing kingsideAttack mate mateIn5 middlegame sacrifice veryLong Rook Queen,https://lichess.org/kmkFPjIh/black#Some(63),,"['attraction', 'exposedKing', 'kingsideAttack', 'mateIn5', 'middlegame', 'sacrifice', 'Rook', 'Queen']",8
bHZ7I,8/5pk1/2q5/p5P1/2pP1nQ1/2P1p3/PP6/5R1K w - - 1 36,g4f3 e3e2 f3c6 e2f1q,1902,75,88,1058,advancedPawn crushing endgame pin promotion short Pawn,https://lichess.org/k8XDW9Rf#Some(70),,"['advancedPawn', 'crushing', 'endgame', 'pin', 'promotion', 'Pawn']",6
KtUK0,rn2k2r/pp3ppp/2p1p3/2PpP1q1/3P4/1KNQnP2/PP2N2P/R6R b kq - 4 16,a7a5 f3f4 g5e7 d3e3,1922,74,92,4110,advantage interference middlegame short Pawn Queen,https://lichess.org/EQsN3KWK/black#Some(31),Queens_Gambit_Declined Queens_Gambit_Declined_Baltic_Defense,"['advantage', 'interference', 'middlegame', 'Pawn', 'Queen']",5
cxiXf,8/2k5/1p1P1p2/1P4pp/2NK3P/5bP1/8/8 b - - 0 45,c7d7 h4g5 f6g5 c4e5 d7d6 e5f3,1972,74,94,5554,crushing endgame exposedKing fork long Pawn Knight,https://lichess.org/1AuoHfKl/black#Some(89),,"['crushing', 'endgame', 'exposedKing', 'fork', 'Pawn', 'Knight']",6
hdYpg,1r1r2k1/2Q2p1p/p5p1/2p2q2/8/P3P3/1b1BNPPP/1R4K1 w - - 0 30,b1b2 f5b1 b2b1 b8b1 e2c1 b1c1 d2c1 d8d1,1966,76,96,10180,backRankMate mate mateIn4 middlegame sacrifice veryLong xRayAttack Queen Rook,https://lichess.org/wWkil8oq#Some(58),,"['mateIn4', 'middlegame', 'sacrifice', 'xRayAttack', 'Queen', 'Rook']",6
Olt4p,1Q2k1nr/5ppp/2p5/4p3/1b1rq3/2N1B3/PP3P1P/R3K1R1 b Qk - 2 15,d4d8 b8d8 e8d8 e1c1,1985,78,90,2885,castling crushing discoveredAttack middlegame sacrifice short Queen King,https://lichess.org/sC4hWqTA/black#Some(29),Sicilian_Defense Sicilian_Defense_Old_Sicilian,"['castling', 'crushing', 'discoveredAttack', 'middlegame', 'sacrifice', 'Queen', 'King']",7
89rv1,r1b1k1nr/1ppq1pp1/1b5p/1p2p3/P3Q3/B1P2N2/5PPP/RN3RK1 b kq - 3 16,d7f5 e4b4 c7c5 b4b5,1955,75,91,1930,crushing opening short Queen,https://lichess.org/4dIkVJ88/black#Some(31),Scotch_Game Scotch_Game_Haxo_Gambit,"['crushing', 'opening', 'Queen']",3
T8WWE,1r5k/p1Q1b1pp/3p3r/4p3/4P3/1PN3RP/P1P2q1K/R7 w - - 0 25,g3g2 h6h3 h2h3 f2h4,1909,79,86,1414,attraction mate mateIn2 middlegame sacrifice short Rook Queen,https://lichess.org/KDOvFLz2#Some(48),,"['attraction', 'mateIn2', 'middlegame', 'sacrifice', 'Rook', 'Queen']",6
iw64e,r2qk2r/ppp1bppp/3p1nb1/3Pp1B1/4P1PP/5N2/PPP1QP2/RN2K2R b KQkq - 0 12,f6g4 g5e7 d8e7 h4h5 g6e4 e2e4,1962,77,92,2160,advantage long opening trappedPiece Bishop Pawn Queen,https://lichess.org/apfj9KND/black#Some(23),Ruy_Lopez Ruy_Lopez_Steinitz_Defense,"['advantage', 'opening', 'trappedPiece', 'Bishop', 'Pawn', 'Queen']",6
JKAeW,R1r3k1/5pp1/4p2p/2qn4/Q7/3B1P2/2P2P1P/6K1 b - - 5 27,d5b6 a4e8 c8e8 a8e8 c5f8 d3h7 g8h7 e8f8,1990,76,96,1166,crushing endgame pin sacrifice veryLong xRayAttack Queen Rook Bishop,https://lichess.org/61xNuwFt/black#Some(53),,"['crushing', 'endgame', 'pin', 'sacrifice', 'xRayAttack', 'Queen', 'Rook', 'Bishop']",8
ffcSa,7Q/6R1/2p5/1p6/1P2bkp1/2P5/P3q3/2K5 w - - 3 56,g7f7 f4g3 h8e5 g3g2 e5e4 e2e4,1987,75,91,1474,crushing defensiveMove endgame long King Queen,https://lichess.org/gtiv9WT7#Some(110),,"['crushing', 'defensiveMove', 'endgame', 'King', 'Queen']",5
K3k5O,r3k1nQ/pp2pp1p/2p3p1/8/2P1P1b1/5P2/P1q1K1PP/RN3B1R w q - 1 13,b1d2 e8c8 a1d1 g8f6,1975,77,91,3391,advantage castling middlegame short King Knight,https://lichess.org/wZn9TW8S#Some(24),Sicilian_Defense Sicilian_Defense_Accelerated_Dragon,"['advantage', 'castling', 'middlegame', 'King', 'Knight']",5
Ul7hV,8/6pk/p1Q1p1rp/3p2qb/P3p3/1P2P3/2R2PPP/5R1K w - - 1 32,f1g1 h5f3 h2h3 f3g2 h1h2 g5e5 f2f4 e4f3,1915,75,95,10560,discoveredAttack enPassant endgame kingsideAttack mate mateIn4 veryLong Bishop Queen Pawn,https://lichess.org/a6QmNsQP#Some(62),,"['discoveredAttack', 'enPassant', 'endgame', 'kingsideAttack', 'mateIn4', 'Bishop', 'Queen', 'Pawn']",8
FBVn4,r2qkb1r/pp1n2pb/2p1Bn1p/5P2/4p1PP/3P4/PPP1Q3/RNB1K2R b KQkq - 0 12,e4d3 e6f7 e8f7 e2e6,1965,73,94,11724,attraction doubleCheck mate mateIn2 opening sacrifice short Bishop Queen,https://lichess.org/d8qECwMA/black#Some(23),Caro-Kann_Defense Caro-Kann_Defense_Other_variations,"['attraction', 'doubleCheck', 'mateIn2', 'opening', 'sacrifice', 'Bishop', 'Queen']",7
7Y7rV,r4rk1/pppnqNp1/3p3p/4p2Q/3nB3/3P4/PPP2PPP/R3R1K1 w - - 4 18,e4d5 f8f7 d5f7 e7f7 h5f7 g8f7,1902,76,92,3413,advantage long middlegame Rook Queen King,https://lichess.org/Mui7M5MN#Some(34),Latvian_Gambit Latvian_Gambit_Other_variations,"['advantage', 'middlegame', 'Rook', 'Queen', 'King']",5
TIWj6,5b2/pp1q3k/3P1Q1p/5p2/5B2/1P5P/5PPK/r7 b - - 4 34,a1d1 f6f8 d7e6 f8e7 e6e7 d6e7 d1e1 f4e3,1965,75,95,6103,advancedPawn crushing endgame hangingPiece veryLong Queen Pawn Bishop,https://lichess.org/j8pfpWdZ/black#Some(67),,"['advancedPawn', 'crushing', 'endgame', 'hangingPiece', 'Queen', 'Pawn', 'Bishop']",7
OUhoG,r5k1/1pBr2pp/2nPp3/1p6/4q3/7P/B2Q1P2/1K1R3R w - - 1 26,d2c2 e4c2 b1c2 a8a2,1916,75,93,8033,advantage attraction middlegame queensideAttack short Queen Rook,https://lichess.org/ljE2foTB#Some(50),,"['advantage', 'attraction', 'middlegame', 'queensideAttack', 'Queen', 'Rook']",6
ObkxZ,1R6/5ppk/p6p/2p2P2/2Pp1BP1/3P2P1/q3rrBK/3Q2R1 w - - 7 34,g4g5 f2g2 g1g2 e2g2 h2h3 g2h2 h3g4 h6h5 g4f3 a2g2,1988,76,91,1818,mate mateIn5 middlegame veryLong Rook Pawn Queen,https://lichess.org/br8lW2HN#Some(66),,"['mateIn5', 'middlegame', 'Rook', 'Pawn', 'Queen']",5
obbgh,1r6/p2b1R1k/2pp4/2p1p2N/6PN/4q2P/PPP4K/8 b - - 0 31,h7g8 f7g7 g8f8 h4g6 f8e8 h5f6 e8d8 g7d7 d8c8 g6e7,1909,76,95,3240,endgame exposedKing fork mate mateIn5 veryLong Rook Knight,https://lichess.org/9MnDEvr4/black#Some(61),,"['endgame', 'exposedKing', 'fork', 'mateIn5', 'Rook', 'Knight']",6
JfCyC,r1b2r2/6kp/1p2p1p1/3p4/3pn1P1/pP3N2/P1PKQP1P/1R5R w - - 0 26,d2d3 c8a6 c2c4 d4c3,1978,73,93,10451,crushing discoveredAttack enPassant middlegame short Bishop Pawn,https://lichess.org/7YffoOTZ#Some(50),,"['crushing', 'discoveredAttack', 'enPassant', 'middlegame', 'Bishop', 'Pawn']",6
MkCN7,r4r1k/pbN4p/1p1pNnp1/n7/q1B5/2Q5/P1PK1PP1/R6R w - - 3 21,e6f8 a5c4 d2c1 a8f8,1919,75,94,1171,advantage intermezzo middlegame short Knight Rook,https://lichess.org/pwKf9A0o#Some(40),,"['advantage', 'intermezzo', 'middlegame', 'Knight', 'Rook']",5
jKNbW,3r4/pp6/6k1/2P1B2p/1P1K2b1/5rQ1/P7/R7 w - - 5 42,d4c4 f3g3 e5g3 g4e2 c4b3 d8d3 b3a4 d3g3,1888,74,95,7188,clearance crushing endgame fork veryLong Rook Bishop,https://lichess.org/TmSgF7Hx#Some(82),,"['clearance', 'crushing', 'endgame', 'fork', 'Rook', 'Bishop']",6
795jG,2kr2r1/p1pn1pb1/1p2p3/5pq1/3P4/3B1Q2/PPP2PPP/1K1R3R b - - 1 16,g7d4 d3a6 c8b8 f3b7,1889,77,93,4026,mate mateIn2 middlegame queensideAttack short Bishop Queen,https://lichess.org/bD5gTqmR/black#Some(31),French_Defense French_Defense_Rubinstein_Variation,"['mateIn2', 'middlegame', 'queensideAttack', 'Bishop', 'Queen']",5
Bkcn8,1B2r3/ppN4p/5R1k/2b3p1/2B4q/6pb/PPP3P1/3R3K b - - 1 26,h6g7 c7e8 g7h8 f6f8 c5f8 b8e5 f8g7 e5g7,1921,75,96,1267,hangingPiece mate mateIn4 middlegame veryLong Knight Rook Bishop,https://lichess.org/vruTu3kL/black#Some(51),,"['hangingPiece', 'mateIn4', 'middlegame', 'Knight', 'Rook', 'Bishop']",6
txUAy,3r4/1p3p1p/p1pPn3/2N1k3/1P6/8/1P4PP/3R2K1 b - - 6 26,d8d6 c5d7 d6d7 d1d7,1941,76,94,10445,crushing endgame short xRayAttack Knight Rook,https://lichess.org/lZHXou62/black#Some(51),,"['crushing', 'endgame', 'xRayAttack', 'Knight', 'Rook']",5
Ne4QB,r2qkb1r/pp3ppp/3p1n2/4p3/4P1b1/2N1B3/PPP1BP1P/R2QK2R b KQkq - 1 10,d8d7 f2f3 g4f3 e2f3,1967,77,92,1596,crushing opening short Pawn Bishop,https://lichess.org/ic8BnyCN/black#Some(19),Sicilian_Defense Sicilian_Defense_Classical_Variation,"['crushing', 'opening', 'Pawn', 'Bishop']",4
KLVUf,r4rk1/pp3ppp/4p3/3pbPq1/3n4/1BNQR2P/PPP3P1/5R1K b - - 8 19,d4f5 f1f5 g5f5 d3f5 e6f5 e3e5,1982,74,93,3188,advantage capturingDefender long middlegame Rook Queen,https://lichess.org/VrmkkAXM/black#Some(37),Caro-Kann_Defense Caro-Kann_Defense_Hillbilly_Attack,"['advantage', 'capturingDefender', 'middlegame', 'Rook', 'Queen']",5
nZL4D,r2r2n1/4q1bk/b1p3pp/p3pP2/1p2P3/1P1R2N1/PBP1Q1PN/5RK1 w - - 1 24,c2c4 b4c3 f5g6 h7h8,1897,74,92,2279,crushing enPassant middlegame short Pawn King,https://lichess.org/mvoVH56M#Some(46),,"['crushing', 'enPassant', 'middlegame', 'Pawn', 'King']",5
4AAA7,r3kb1r/pp1n1ppp/2p5/4p2q/P1PNN3/4Q1P1/1PP4P/R3KR2 b Qkq - 1 18,e5d4 e4f6 e8d8 e3e8 d8c7 e8d7,1950,74,95,9208,crushing doubleCheck long middlegame Knight Queen,https://lichess.org/U5bFCOUQ/black#Some(35),Scandinavian_Defense Scandinavian_Defense_Main_Line,"['crushing', 'doubleCheck', 'middlegame', 'Knight', 'Queen']",5
9moKj,8/8/7p/8/1PK5/7P/3k1p2/1b3B2 w - - 2 46,b4b5 d2e1 f1g2 b1e4 g2e4 f2f1q,1955,78,93,2864,advancedPawn bishopEndgame crushing deflection endgame long promotion King Bishop Pawn,https://lichess.org/n9cAGd1W#Some(90),,"['advancedPawn', 'crushing', 'deflection', 'endgame', 'promotion', 'King', 'Bishop', 'Pawn']",8
xc1DD,5brk/p4p1p/3p1pr1/1p1PpN1Q/n1q5/P1P2P2/1PB3PP/1R4RK w - - 3 26,f5d6 f8d6 c2g6 f7g6,1965,76,88,1052,advantage middlegame short Bishop Pawn,https://lichess.org/n7DTWKSU#Some(50),,"['advantage', 'middlegame', 'Bishop', 'Pawn']",4
pHsDQ,6k1/5pp1/p6p/2q1P3/2b5/P1n5/1P3PPP/K2QR3 w - - 0 30,b2c3 c5a3 a1b1 c4a2 b1c2 a2b3 c2d3 b3d1,1904,78,93,1428,advantage endgame exposedKing skewer veryLong Queen Bishop,https://lichess.org/dQJo5fKQ#Some(58),,"['advantage', 'endgame', 'exposedKing', 'skewer', 'Queen', 'Bishop']",6
sYQbV,4r3/p1Q3pk/3p3p/2p3q1/8/1PB2r1b/P1P1R1PP/4R1K1 w - - 0 27,c3g7 g5g2 e2g2 e8e1,1972,78,88,1413,deflection mate mateIn2 middlegame sacrifice short Queen Rook,https://lichess.org/ALiK3nTl#Some(52),,"['deflection', 'mateIn2', 'middlegame', 'sacrifice', 'Queen', 'Rook']",6
hD8tY,8/1Q4pk/p1p2q1p/2P2p2/1P5P/6P1/P3RP2/3r2K1 w - - 1 32,g1g2 f5f4 b7e7 f4f3 g2h2 f3e2,1925,77,94,6406,advancedPawn crushing endgame fork long Pawn,https://lichess.org/2UFnrmEs#Some(62),,"['advancedPawn', 'crushing', 'endgame', 'fork', 'Pawn']",5
3F4Fa,r1bq1rk1/1pp2pp1/p2p3B/4pP1Q/2B1P2b/2NP4/PP4PP/n4RK1 b - - 0 14,g7h6 h5g6 g8h8 g6h6,1959,77,91,2542,crushing kingsideAttack middlegame pin short Queen,https://lichess.org/V0SOgYeh/black#Some(27),Kings_Gambit_Declined Kings_Gambit_Declined_Queens_Knight_Defense,"['crushing', 'kingsideAttack', 'middlegame', 'pin', 'Queen']",5
