PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags,GoodRowThemes,CountGoodRowThemes,[],GoodRowThemesFormatted
07Ivi,3Rb1r1/p1k1N1p1/1pp2p1p/8/1N2P3/P4Pb1/1PP3P1/1K6 w - - 2 27,e7c6 a7a5 d8a8 a5b4,1957,74,92,2111,advantage endgame short Pawn,https://lichess.org/81bq8ZRj#Some(52),,"['advantage', 'endgame', 'Pawn']",3,"['advantage', 'endgame', 'Pawn']"
01Rax,6k1/1p6/p2p1N2/P1pPp3/2P1Pbp1/1P6/6K1/8 b - - 0 42,g8g7 f6e8 g7f8 e8d6,1805,74,95,7833,crushing endgame short Knight,https://lichess.org/szQCm5Dn/black#Some(83),,"['crushing', 'endgame', 'Knight']",3,"['crushing', 'endgame', 'Knight']"
0E1wO,8/4R3/8/8/4rp2/5k1K/8/8 w - - 0 45,e7e4 f3e4 h3g2 e4e3 g2f1 e3f3,1634,74,91,1190,crushing defensiveMove endgame long King,https://lichess.org/YxC57aKf#Some(88),,"['crushing', 'defensiveMove', 'endgame', 'King']",4,"['crushing', 'defensiveMove', 'endgame', 'King']"
09ZtB,8/p5p1/4p2p/4Pk2/2KP4/6P1/6P1/8 w - - 3 44,d4d5 f5e5 d5d6 e5d6,1526,76,94,7620,crushing endgame pawnEndgame short King,https://lichess.org/qT26vXXO#Some(86),,"['crushing', 'endgame', 'King']",3,"['crushing', 'endgame', 'King']"
3N2PQ,2k4r/pp3pp1/2p1p1p1/4q1P1/2B1n3/4Q2P/PPP2P2/1K1R4 w - - 1 23,e3a7 e4d2 b1c1 d2c4,1542,75,94,1285,crushing endgame queensideAttack short Knight,https://lichess.org/m8tewKpT#Some(44),,"['crushing', 'endgame', 'queensideAttack', 'Knight']",4,"['crushing', 'endgame', 'queensideAttack', 'Knight']"
2n9oZ,1r3r2/2p3k1/1p2pbPR/p4p2/3P1P2/2P2Q2/qP4P1/2KR4 b - - 0 25,g7h6 d1h1 f6h4 h1h4 h6g7 h4h7,1578,74,92,1105,crushing endgame exposedKing long Rook,https://lichess.org/10t1hTaX/black#Some(49),,"['crushing', 'endgame', 'exposedKing', 'Rook']",4,"['crushing', 'endgame', 'exposedKing', 'Rook']"
0RIXE,r2qk2r/1b2np1p/p3p1p1/1p1Pb3/1P6/1B2NP2/P2PQ1PP/1RB2RK1 b kq - 0 17,e7d5 e3d5 e5d4 d5e3,1706,74,92,1753,crushing defensiveMove opening short Knight,https://lichess.org/jSVP4S1d/black#Some(33),Sicilian_Defense Sicilian_Defense_Old_Sicilian,"['crushing', 'defensiveMove', 'opening', 'Knight']",4,"['crushing', 'defensiveMove', 'opening', 'Knight']"
029k3,r2q2k1/1p2b1pp/2pp4/p3p3/2P1P1b1/P1N2N2/QP4PP/5RK1 b - - 4 23,d8b6 c4c5 g8h8 c5b6,1836,77,96,13761,crushing discoveredAttack middlegame short Pawn,https://lichess.org/Ws92TRq9/black#Some(45),,"['crushing', 'discoveredAttack', 'middlegame', 'Pawn']",4,"['crushing', 'discoveredAttack', 'middlegame', 'Pawn']"
0A9Rk,1Q6/pp3ppk/1np2q1p/6r1/8/1P1N4/P1P2PPP/3R2K1 w - - 6 23,b8b7 f6f3 g2g3 f3d1,1668,73,96,12957,crushing endgame pin short Queen,https://lichess.org/nAoViVhl#Some(44),,"['crushing', 'endgame', 'pin', 'Queen']",4,"['crushing', 'endgame', 'pin', 'Queen']"
bxW7a,r5k1/3r2pp/bp2N3/p3P3/4p1QP/8/PP1K1PP1/R6R w - - 1 25,d2c2 a8c8 e6c7 c8c7 c2b3 d7d3 b3a4 c7c4 b2b4 c4b4,1725,75,97,12718,mate mateIn5 middlegame veryLong Rook,https://lichess.org/UYBgE3B5#Some(48),,"['mateIn5', 'middlegame', 'Rook']",3,"['mateIn5', 'middlegame', 'Rook']"
